Time,USD,EUR,GBP,TRY,AED,SAR,KWD,Market,Buy,Sell
2026-04-26 16:41:20,1548.5,1823.1,2108.38,34.13,421.65,412.93,5035.59,154850.0,155100.0,154600.0
2026-04-27 10:01:32,1548.5,1823.1,2108.38,34.13,421.65,412.93,5035.59,154850.0,155100.0,154600.0
2026-04-27 10:48:02,1549.5,1824.28,2109.74,34.15,421.92,413.2,5038.84,154950.0,155200.0,154700.0
2026-04-27 11:10:59,1549.0,1823.69,2109.06,34.14,421.78,413.07,5037.22,154900.0,155150.0,154650.0
2026-04-27 11:20:16,1548.5,1823.1,2108.38,34.13,421.65,412.93,5035.59,154850.0,155100.0,154600.0
2026-04-27 11:54:29,1549.0,1823.69,2109.06,34.14,421.78,413.07,5037.22,154900.0,155150.0,154650.0
2026-04-27 13:05:25,1548.5,1823.1,2108.38,34.13,421.65,412.93,5035.59,154850.0,155100.0,154600.0
2026-04-27 13:26:33,1548.0,1822.51,2107.7,34.12,421.51,412.8,5033.97,154800.0,155050.0,154550.0
2026-04-27 14:35:39,1547.5,1821.92,2107.02,34.11,421.38,412.67,5032.34,154750.0,155000.0,154500.0
2026-04-27 14:45:46,1547.0,1821.33,2106.34,34.1,421.24,412.53,5030.71,154700.0,154950.0,154450.0
2026-04-27 14:51:11,1546.5,1820.75,2105.66,34.09,421.1,412.4,5029.09,154650.0,154900.0,154400.0
2026-04-27 16:07:49,1546.0,1820.16,2104.98,34.08,420.97,412.27,5027.46,154600.0,154850.0,154350.0
2026-04-27 16:33:11,1547.0,1821.33,2106.34,34.1,421.24,412.53,5030.71,154700.0,154950.0,154450.0
2026-04-28 09:56:31,1545.5,1819.57,2104.3,34.06,420.83,412.13,5025.84,154550.0,154800.0,154300.0
2026-04-28 10:25:46,1546.0,1820.16,2104.98,34.08,420.97,412.27,5027.46,154600.0,154850.0,154350.0
2026-04-28 10:27:50,1545.0,1818.98,2103.62,34.05,420.69,412.0,5024.21,154500.0,154750.0,154250.0
2026-04-28 10:39:24,1545.5,1819.57,2104.3,34.06,420.83,412.13,5025.84,154550.0,154800.0,154300.0
2026-04-28 10:45:51,1544.5,1818.39,2102.94,34.04,420.56,411.87,5022.58,154450.0,154700.0,154200.0
2026-04-28 10:50:04,1543.5,1817.21,2101.58,34.02,420.29,411.6,5019.33,154350.0,154600.0,154100.0
2026-04-28 11:07:12,1541.5,1814.86,2098.85,33.98,419.74,411.07,5012.83,154150.0,154400.0,153900.0
2026-04-28 11:11:25,1542.5,1816.04,2100.21,34.0,420.01,411.33,5016.08,154250.0,154500.0,154000.0
2026-04-28 11:22:27,1542.0,1815.45,2099.53,33.99,419.88,411.2,5014.45,154200.0,154450.0,153950.0
2026-04-28 11:35:40,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-28 11:52:44,1542.0,1815.45,2099.53,33.99,419.88,411.2,5014.45,154200.0,154450.0,153950.0
2026-04-28 12:00:19,1541.5,1814.86,2098.85,33.98,419.74,411.07,5012.83,154150.0,154400.0,153900.0
2026-04-28 12:09:00,1541.0,1814.27,2098.17,33.97,419.61,410.93,5011.2,154100.0,154350.0,153850.0
2026-04-28 12:41:21,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-28 12:52:07,1537.5,1810.15,2093.41,33.89,418.65,410.0,4999.82,153750.0,154000.0,153500.0
2026-04-28 12:56:34,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-28 13:04:41,1539.5,1812.5,2096.13,33.93,419.2,410.53,5006.32,153950.0,154200.0,153700.0
2026-04-28 13:24:27,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-28 13:29:26,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-28 13:56:47,1540.5,1813.68,2097.49,33.95,419.47,410.8,5009.58,154050.0,154300.0,153800.0
2026-04-28 14:05:53,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-28 14:17:53,1540.5,1813.68,2097.49,33.95,419.47,410.8,5009.58,154050.0,154300.0,153800.0
2026-04-28 15:13:18,1541.0,1814.27,2098.17,33.97,419.61,410.93,5011.2,154100.0,154350.0,153850.0
2026-04-28 15:49:34,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-28 16:17:30,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-28 16:35:06,1539.5,1812.5,2096.13,33.93,419.2,410.53,5006.32,153950.0,154200.0,153700.0
2026-04-28 16:43:13,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-29 10:07:46,1536.0,1808.38,2091.36,33.86,418.24,409.6,4994.94,153600.0,153850.0,153350.0
2026-04-29 10:16:41,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-04-29 10:19:13,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-04-29 10:22:48,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-04-29 10:24:43,1533.0,1804.85,2087.28,33.79,417.43,408.8,4985.19,153300.0,153550.0,153050.0
2026-04-29 10:33:53,1533.5,1805.44,2087.96,33.8,417.56,408.93,4986.81,153350.0,153600.0,153100.0
2026-04-29 10:37:26,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-04-29 10:40:07,1534.5,1806.62,2089.32,33.82,417.84,409.2,4990.07,153450.0,153700.0,153200.0
2026-04-29 10:58:22,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-04-29 11:09:00,1533.0,1804.85,2087.28,33.79,417.43,408.8,4985.19,153300.0,153550.0,153050.0
2026-04-29 11:24:20,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-04-29 11:28:31,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-04-29 11:29:27,1531.5,1803.09,2085.24,33.76,417.02,408.4,4980.31,153150.0,153400.0,152900.0
2026-04-29 11:33:03,1531.0,1802.5,2084.56,33.75,416.88,408.27,4978.68,153100.0,153350.0,152850.0
2026-04-29 11:37:49,1531.5,1803.09,2085.24,33.76,417.02,408.4,4980.31,153150.0,153400.0,152900.0
2026-04-29 11:41:46,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-04-29 12:06:07,1533.0,1804.85,2087.28,33.79,417.43,408.8,4985.19,153300.0,153550.0,153050.0
2026-04-29 12:36:29,1533.5,1805.44,2087.96,33.8,417.56,408.93,4986.81,153350.0,153600.0,153100.0
2026-04-29 13:26:22,1534.5,1806.62,2089.32,33.82,417.84,409.2,4990.07,153450.0,153700.0,153200.0
2026-04-29 13:34:24,1535.0,1807.21,2090.0,33.83,417.97,409.33,4991.69,153500.0,153750.0,153250.0
2026-04-29 13:51:11,1534.5,1806.62,2089.32,33.82,417.84,409.2,4990.07,153450.0,153700.0,153200.0
2026-04-29 14:23:57,1536.0,1808.38,2091.36,33.86,418.24,409.6,4994.94,153600.0,153850.0,153350.0
2026-04-29 14:33:19,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-04-29 14:56:02,1536.0,1808.38,2091.36,33.86,418.24,409.6,4994.94,153600.0,153850.0,153350.0
2026-04-29 15:19:21,1535.5,1807.8,2090.68,33.84,418.11,409.47,4993.32,153550.0,153800.0,153300.0
2026-04-29 15:50:50,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-04-29 16:08:02,1536.0,1808.38,2091.36,33.86,418.24,409.6,4994.94,153600.0,153850.0,153350.0
2026-04-29 16:28:32,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-04-29 16:35:27,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-04-30 10:04:50,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-30 10:23:22,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-30 10:52:16,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-30 11:14:20,1540.5,1813.68,2097.49,33.95,419.47,410.8,5009.58,154050.0,154300.0,153800.0
2026-04-30 11:20:43,1541.0,1814.27,2098.17,33.97,419.61,410.93,5011.2,154100.0,154350.0,153850.0
2026-04-30 12:05:56,1540.0,1813.09,2096.81,33.94,419.33,410.67,5007.95,154000.0,154250.0,153750.0
2026-04-30 13:32:13,1539.5,1812.5,2096.13,33.93,419.2,410.53,5006.32,153950.0,154200.0,153700.0
2026-04-30 13:43:00,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-30 14:13:36,1538.5,1811.33,2094.77,33.91,418.92,410.27,5003.07,153850.0,154100.0,153600.0
2026-04-30 14:15:05,1538.0,1810.74,2094.09,33.9,418.79,410.13,5001.45,153800.0,154050.0,153550.0
2026-04-30 14:49:34,1539.0,1811.92,2095.45,33.92,419.06,410.4,5004.7,153900.0,154150.0,153650.0
2026-04-30 15:27:18,1538.5,1811.33,2094.77,33.91,418.92,410.27,5003.07,153850.0,154100.0,153600.0
2026-04-30 16:05:15,1537.5,1810.15,2093.41,33.89,418.65,410.0,4999.82,153750.0,154000.0,153500.0
2026-04-30 17:09:15,1538.5,1811.33,2094.77,33.91,418.92,410.27,5003.07,153850.0,154100.0,153600.0
2026-05-02 09:46:35,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-02 10:17:31,1531.0,1802.5,2084.56,33.75,416.88,408.27,4978.68,153100.0,153350.0,152850.0
2026-05-02 10:27:28,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-02 10:31:01,1526.0,1796.61,2077.75,33.64,415.52,406.93,4962.42,152600.0,152850.0,152350.0
2026-05-02 10:35:58,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-02 12:02:52,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-02 12:30:17,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-02 12:52:18,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-02 12:55:47,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-02 13:12:54,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-02 13:21:04,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-02 13:56:45,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-02 14:46:34,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-02 15:41:34,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-02 16:34:31,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-03 09:53:53,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-03 10:31:33,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-03 10:52:34,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-03 11:43:36,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-03 11:45:22,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-03 12:03:56,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-03 12:08:50,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-03 12:26:29,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-03 12:32:09,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-03 12:41:58,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-03 12:58:29,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-03 13:20:11,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-03 13:47:09,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-03 14:05:49,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-03 14:48:35,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-03 14:51:25,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-03 15:29:37,1527.0,1797.79,2079.11,33.66,415.79,407.2,4965.68,152700.0,152950.0,152450.0
2026-05-03 15:57:18,1526.5,1797.2,2078.43,33.65,415.66,407.07,4964.05,152650.0,152900.0,152400.0
2026-05-03 16:12:54,1526.0,1796.61,2077.75,33.64,415.52,406.93,4962.42,152600.0,152850.0,152350.0
2026-05-03 16:26:19,1525.5,1796.02,2077.07,33.62,415.38,406.8,4960.8,152550.0,152800.0,152300.0
2026-05-03 16:45:08,1525.5,1796.02,2077.07,33.62,415.38,406.8,4960.8,152550.0,152800.0,152300.0
2026-05-04 10:07:29,1526.5,1797.2,2078.43,33.65,415.66,407.07,4964.05,152650.0,152900.0,152400.0
2026-05-04 10:45:19,1527.0,1797.79,2079.11,33.66,415.79,407.2,4965.68,152700.0,152950.0,152450.0
2026-05-04 11:14:05,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-04 11:49:07,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-04 12:04:53,1527.0,1797.79,2079.11,33.66,415.79,407.2,4965.68,152700.0,152950.0,152450.0
2026-05-04 13:25:38,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-04 13:28:19,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-04 13:42:37,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-04 13:52:06,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-04 14:02:33,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-04 14:08:18,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-04 15:57:27,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-04 16:32:49,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-04 16:35:05,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-05 10:13:08,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-05 10:58:37,1530.5,1801.91,2083.88,33.73,416.75,408.13,4977.06,153050.0,153300.0,152800.0
2026-05-05 12:11:51,1531.0,1802.5,2084.56,33.75,416.88,408.27,4978.68,153100.0,153350.0,152850.0
2026-05-05 12:13:58,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-05 12:31:20,1533.0,1804.85,2087.28,33.79,417.43,408.8,4985.19,153300.0,153550.0,153050.0
2026-05-05 12:49:51,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-05 13:05:17,1531.5,1803.09,2085.24,33.76,417.02,408.4,4980.31,153150.0,153400.0,152900.0
2026-05-05 14:29:54,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-05 14:58:19,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-05 15:09:54,1534.5,1806.62,2089.32,33.82,417.84,409.2,4990.07,153450.0,153700.0,153200.0
2026-05-05 15:30:33,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-05-05 15:40:17,1533.5,1805.44,2087.96,33.8,417.56,408.93,4986.81,153350.0,153600.0,153100.0
2026-05-05 17:01:55,1533.5,1805.44,2087.96,33.8,417.56,408.93,4986.81,153350.0,153600.0,153100.0
2026-05-06 10:01:02,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-06 10:02:42,1531.0,1802.5,2084.56,33.75,416.88,408.27,4978.68,153100.0,153350.0,152850.0
2026-05-06 11:00:30,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-06 11:21:24,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-06 11:39:08,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-06 12:51:48,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-06 14:00:46,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-06 14:09:31,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-06 14:40:57,1527.5,1798.38,2079.79,33.67,415.93,407.33,4967.3,152750.0,153000.0,152500.0
2026-05-06 14:56:01,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-06 15:26:03,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-06 15:43:32,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-06 16:15:22,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-06 17:21:44,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-07 10:26:35,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-07 10:52:30,1529.0,1800.14,2081.83,33.7,416.34,407.73,4972.18,152900.0,153150.0,152650.0
2026-05-07 11:58:25,1528.5,1799.55,2081.15,33.69,416.2,407.6,4970.55,152850.0,153100.0,152600.0
2026-05-07 12:47:03,1528.0,1798.97,2080.47,33.68,416.07,407.47,4968.93,152800.0,153050.0,152550.0
2026-05-07 13:22:17,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-07 13:23:14,1529.5,1800.73,2082.51,33.71,416.47,407.87,4973.81,152950.0,153200.0,152700.0
2026-05-07 15:02:37,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-07 17:10:14,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-09 09:59:07,1530.0,1801.32,2083.19,33.72,416.61,408.0,4975.43,153000.0,153250.0,152750.0
2026-05-09 11:02:08,1531.0,1802.5,2084.56,33.75,416.88,408.27,4978.68,153100.0,153350.0,152850.0
2026-05-09 11:30:10,1531.5,1803.09,2085.24,33.76,417.02,408.4,4980.31,153150.0,153400.0,152900.0
2026-05-09 12:03:52,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-09 12:25:04,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-09 13:04:10,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-09 14:59:35,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-09 15:01:00,1532.0,1803.67,2085.92,33.77,417.15,408.53,4981.94,153200.0,153450.0,152950.0
2026-05-09 15:23:33,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-09 17:12:52,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-10 10:16:25,1532.5,1804.26,2086.6,33.78,417.29,408.67,4983.56,153250.0,153500.0,153000.0
2026-05-10 10:25:17,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-05-10 10:34:52,1533.5,1805.44,2087.96,33.8,417.56,408.93,4986.81,153350.0,153600.0,153100.0
2026-05-10 10:43:23,1533.0,1804.85,2087.28,33.79,417.43,408.8,4985.19,153300.0,153550.0,153050.0
2026-05-10 11:10:14,1534.0,1806.03,2088.64,33.81,417.7,409.07,4988.44,153400.0,153650.0,153150.0
2026-05-10 12:27:58,1535.0,1807.21,2090.0,33.83,417.97,409.33,4991.69,153500.0,153750.0,153250.0
2026-05-10 12:34:07,1535.5,1807.8,2090.68,33.84,418.11,409.47,4993.32,153550.0,153800.0,153300.0
2026-05-10 12:38:07,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-05-10 13:26:45,1537.5,1810.15,2093.41,33.89,418.65,410.0,4999.82,153750.0,154000.0,153500.0
2026-05-10 13:47:10,1538.0,1810.74,2094.09,33.9,418.79,410.13,5001.45,153800.0,154050.0,153550.0
2026-05-10 14:53:17,1537.5,1810.15,2093.41,33.89,418.65,410.0,4999.82,153750.0,154000.0,153500.0
2026-05-10 15:02:29,1538.0,1810.74,2094.09,33.9,418.79,410.13,5001.45,153800.0,154050.0,153550.0
2026-05-10 15:20:46,1537.5,1810.15,2093.41,33.89,418.65,410.0,4999.82,153750.0,154000.0,153500.0
2026-05-10 15:32:41,1537.0,1809.56,2092.73,33.88,418.52,409.87,4998.2,153700.0,153950.0,153450.0
2026-05-10 15:45:59,1536.5,1808.97,2092.04,33.87,418.38,409.73,4996.57,153650.0,153900.0,153400.0
2026-05-10 16:07:21,1535.5,1807.8,2090.68,33.84,418.11,409.47,4993.32,153550.0,153800.0,153300.0
2026-05-10 16:17:20,1535.0,1807.21,2090.0,33.83,417.97,409.33,4991.69,153500.0,153750.0,153250.0
2026-05-10 16:39:40,1534.5,1806.62,2089.32,33.82,417.84,409.2,4990.07,153450.0,153700.0,153200.0
2026-05-10 17:03:29,1535.0,1807.21,2090.0,33.83,417.97,409.33,4991.69,153500.0,153750.0,153250.0
2026-05-10 16:36:18,1535.0,1303.79,1127.38,69641.66,5637.29,5756.25,472.03,153500.0,153750.0,153250.0
2026-05-11 10:35:27,1538.5,1810.56,2091.46,33.9,418.92,410.27,5014.65,153850.0,154100.0,153600.0
2026-05-11 12:06:09,1539.5,1811.74,2092.82,33.92,419.2,410.53,5017.91,153950.0,154200.0,153700.0
2026-05-14 01:01:21,800.0,938.97,1082.54,17.62,217.98,213.33,2597.4,80000.0,80250.0,79750.0
2026-05-14 11:12:39,750.0,878.22,1013.51,16.5,204.36,200.0,2435.06,75000.0,75250.0,74750.0
2026-05-14 19:22:20,750.0,878.22,1013.51,16.5,204.36,200.0,2435.06,75000.0,75250.0,74750.0
2026-05-15 00:00:14,750.0,878.22,1013.51,16.5,204.36,200.0,2435.06,75000.0,75250.0,74750.0
2026-05-15 03:14:15,750.0,876.17,1009.42,16.48,204.36,200.0,2435.06,75000.0,75250.0,74750.0
2026-05-15 13:03:13,10.0,11.68,13.46,0.22,2.72,2.67,32.47,1000.0,1250.0,750.0
